RootFolder,File,RelativePath,DateTime,Counter0,Animal,Note0,
6. Fotos Camaras Trampa,01020849.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\101EK113, 2022-01-02 08:19:28,0,Jabalí,496:111|135,
6. Fotos Camaras Trampa,01020850.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\101EK113, 2022-01-02 08:19:41,0,Jabalí,496:112|135,
6. Fotos Camaras Trampa,01020851.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\101EK113, 2022-01-02 08:19:42,0,Jabalí,496:113|135,
6. Fotos Camaras Trampa,01020852.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\101EK113, 2022-01-02 08:19:43,0,Jabalí,496:114|135,
6. Fotos Camaras Trampa,01020853.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\101EK113, 2022-01-02 08:19:51,0,Jabalí,496:115|135,
6. Fotos Camaras Trampa,01020854.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\101EK113, 2022-01-02 08:19:52,0,Jabalí,496:116|135,
6. Fotos Camaras Trampa,01020855.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\101EK113, 2022-01-02 08:19:52,0,Jabalí,496:117|135,
6. Fotos Camaras Trampa,01020856.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\101EK113, 2022-01-02 08:20:08,0,Jabalí,496:118|135,
6. Fotos Camaras Trampa,01020857.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\101EK113, 2022-01-02 08:20:08,0,Jabalí,496:119|135,
6. Fotos Camaras Trampa,01020858.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\101EK113, 2022-01-02 08:20:09,0,Jabalí,496:120|135,
6. Fotos Camaras Trampa,01020859.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\101EK113, 2022-01-02 08:20:17,0,Jabalí,496:121|135,
6. Fotos Camaras Trampa,01020869.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\101EK113, 2022-01-02 08:20:53,0,Jabalí,496:131|135,
6. Fotos Camaras Trampa,01020870.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\101EK113, 2022-01-02 08:20:54,0,Jabalí,496:132|135,
6. Fotos Camaras Trampa,01020871.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\101EK113, 2022-01-02 08:21:03,0,Jabalí,496:133|135,
6. Fotos Camaras Trampa,01020879.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\101EK113, 2022-01-02 09:06:30,0,Jabalí,497:6|162,
6. Fotos Camaras Trampa,01020889.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\101EK113, 2022-01-02 09:07:08,0,Jabalí,497:16|162,
6. Fotos Camaras Trampa,01020890.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\101EK113, 2022-01-02 09:07:09,0,Jabalí,497:17|162,
6. Fotos Camaras Trampa,01020894.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\101EK113, 2022-01-02 09:07:19,0,Jabalí,497:21|162,
6. Fotos Camaras Trampa,01020895.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\101EK113, 2022-01-02 09:07:27,0,Jabalí,497:22|162,
6. Fotos Camaras Trampa,01020896.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\101EK113, 2022-01-02 09:07:28,0,Jabalí,497:23|162,
6. Fotos Camaras Trampa,01020898.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\101EK113, 2022-01-02 09:07:37,0,Jabalí,497:25|162,
6. Fotos Camaras Trampa,01020899.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\101EK113, 2022-01-02 09:07:38,0,Jabalí,497:26|162,
6. Fotos Camaras Trampa,01020900.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\101EK113, 2022-01-02 09:07:38,0,Jabalí,497:27|162,
6. Fotos Camaras Trampa,01020905.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\101EK113, 2022-01-02 09:07:57,0,Jabalí,497:32|162,
6. Fotos Camaras Trampa,01020912.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\101EK113, 2022-01-02 09:08:17,0,Jabalí,497:39|162,
6. Fotos Camaras Trampa,01020913.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\101EK113, 2022-01-02 09:08:25,0,Jabalí,497:40|162,
6. Fotos Camaras Trampa,01020914.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\101EK113, 2022-01-02 09:08:25,0,Jabalí,497:41|162,
6. Fotos Camaras Trampa,01020915.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\101EK113, 2022-01-02 09:08:26,0,Jabalí,497:42|162,
6. Fotos Camaras Trampa,01020916.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\101EK113, 2022-01-02 09:08:36,0,Jabalí,497:43|162,
6. Fotos Camaras Trampa,01020917.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\101EK113, 2022-01-02 09:08:36,0,Jabalí,497:44|162,
6. Fotos Camaras Trampa,01020918.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\101EK113, 2022-01-02 09:08:37,0,Jabalí,497:45|162,
6. Fotos Camaras Trampa,01020919.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\101EK113, 2022-01-02 09:08:46,0,Jabalí,497:46|162,
6. Fotos Camaras Trampa,01020920.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\101EK113, 2022-01-02 09:08:46,0,Jabalí,497:47|162,
6. Fotos Camaras Trampa,01020921.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\101EK113, 2022-01-02 09:08:47,0,Jabalí,497:48|162,
6. Fotos Camaras Trampa,01020922.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\101EK113, 2022-01-02 09:08:59,0,Jabalí,497:49|162,
6. Fotos Camaras Trampa,01020923.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\101EK113, 2022-01-02 09:09:00,0,Jabalí,497:50|162,
6. Fotos Camaras Trampa,01020924.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\101EK113, 2022-01-02 09:09:01,0,Jabalí,497:51|162,
6. Fotos Camaras Trampa,01020926.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\101EK113, 2022-01-02 09:09:12,0,Jabalí,497:53|162,
6. Fotos Camaras Trampa,01020928.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\101EK113, 2022-01-02 09:09:21,0,Jabalí,497:55|162,
6. Fotos Camaras Trampa,01020936.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\101EK113, 2022-01-02 09:10:03,0,Jabalí,497:63|162,
6. Fotos Camaras Trampa,01020937.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\101EK113, 2022-01-02 09:10:11,0,Jabalí,497:64|162,
6. Fotos Camaras Trampa,01020938.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\101EK113, 2022-01-02 09:10:12,0,Jabalí,497:65|162,
6. Fotos Camaras Trampa,01020939.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\101EK113, 2022-01-02 09:10:13,0,Jabalí,497:66|162,
6. Fotos Camaras Trampa,01020940.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\101EK113, 2022-01-02 09:10:21,0,Jabalí,497:67|162,
6. Fotos Camaras Trampa,01020941.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\101EK113, 2022-01-02 09:10:22,0,Jabalí,497:68|162,
6. Fotos Camaras Trampa,01020942.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\101EK113, 2022-01-02 09:10:23,0,Jabalí,497:69|162,
6. Fotos Camaras Trampa,01020943.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\101EK113, 2022-01-02 09:10:59,0,Jabalí,497:70|162,
6. Fotos Camaras Trampa,01020944.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\101EK113, 2022-01-02 09:11:00,0,Jabalí,497:71|162,
6. Fotos Camaras Trampa,01020945.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\101EK113, 2022-01-02 09:11:00,0,Jabalí,497:72|162,
6. Fotos Camaras Trampa,01020946.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\101EK113, 2022-01-02 09:11:09,0,Jabalí,497:73|162,
6. Fotos Camaras Trampa,01020947.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\101EK113, 2022-01-02 09:11:10,0,Jabalí,497:74|162,
6. Fotos Camaras Trampa,01020948.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\101EK113, 2022-01-02 09:11:10,0,Jabalí,497:75|162,
6. Fotos Camaras Trampa,01020964.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\101EK113, 2022-01-02 09:12:26,0,Jabalí,497:91|162,
6. Fotos Camaras Trampa,01020965.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\101EK113, 2022-01-02 09:12:27,0,Jabalí,497:92|162,
6. Fotos Camaras Trampa,01020966.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\101EK113, 2022-01-02 09:12:28,0,Jabalí,497:93|162,
6. Fotos Camaras Trampa,01020967.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\101EK113, 2022-01-02 09:12:36,0,Jabalí,497:94|162,
6. Fotos Camaras Trampa,01020968.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\101EK113, 2022-01-02 09:12:36,0,Jabalí,497:95|162,
6. Fotos Camaras Trampa,01020969.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\101EK113, 2022-01-02 09:12:37,0,Jabalí,497:96|162,
6. Fotos Camaras Trampa,01020970.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\101EK113, 2022-01-02 09:12:45,0,Jabalí,497:97|162,
6. Fotos Camaras Trampa,01020971.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\101EK113, 2022-01-02 09:12:46,0,Jabalí,497:98|162,
6. Fotos Camaras Trampa,01020973.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\101EK113, 2022-01-02 09:13:00,0,Jabalí,497:100|162,
6. Fotos Camaras Trampa,01020974.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\101EK113, 2022-01-02 09:13:01,0,Jabalí,497:101|162,
6. Fotos Camaras Trampa,01020975.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\101EK113, 2022-01-02 09:13:01,0,Jabalí,497:102|162,
6. Fotos Camaras Trampa,01020976.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\101EK113, 2022-01-02 09:13:11,0,Jabalí,497:103|162,
6. Fotos Camaras Trampa,01020977.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\101EK113, 2022-01-02 09:13:12,0,Jabalí,497:104|162,
6. Fotos Camaras Trampa,01020978.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\101EK113, 2022-01-02 09:13:12,0,Jabalí,497:105|162,
6. Fotos Camaras Trampa,01020980.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\101EK113, 2022-01-02 09:13:21,0,Jabalí,497:107|162,
6. Fotos Camaras Trampa,01020002.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113, 2022-01-02 09:15:44,0,Jabalí,497:128|162,
6. Fotos Camaras Trampa,01020004.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113, 2022-01-02 09:16:14,0,Jabalí,497:130|162,
6. Fotos Camaras Trampa,01020009.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113, 2022-01-02 09:16:29,0,Jabalí,497:135|162,
6. Fotos Camaras Trampa,01020010.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113, 2022-01-02 09:16:37,0,Jabalí,497:136|162,
6. Fotos Camaras Trampa,01020011.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113, 2022-01-02 09:16:37,0,Jabalí,497:137|162,
6. Fotos Camaras Trampa,01020012.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113, 2022-01-02 09:16:38,0,Jabalí,497:138|162,
6. Fotos Camaras Trampa,01020014.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113, 2022-01-02 09:17:03,0,Jabalí,497:140|162,
6. Fotos Camaras Trampa,01020015.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113, 2022-01-02 09:17:04,0,Jabalí,497:141|162,
6. Fotos Camaras Trampa,01020017.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113, 2022-01-02 09:17:13,0,Jabalí,497:143|162,
6. Fotos Camaras Trampa,01020018.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113, 2022-01-02 09:17:14,0,Jabalí,497:144|162,
6. Fotos Camaras Trampa,01020020.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113, 2022-01-02 09:17:22,0,Jabalí,497:146|162,
6. Fotos Camaras Trampa,01020022.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113, 2022-01-02 09:17:31,0,Jabalí,497:148|162,
6. Fotos Camaras Trampa,01020023.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113, 2022-01-02 09:17:32,0,Jabalí,497:149|162,
6. Fotos Camaras Trampa,01020024.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113, 2022-01-02 09:17:32,0,Jabalí,497:150|162,
6. Fotos Camaras Trampa,01020025.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113, 2022-01-02 09:17:41,0,Jabalí,497:151|162,
6. Fotos Camaras Trampa,01020026.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113, 2022-01-02 09:17:42,0,Jabalí,497:152|162,
6. Fotos Camaras Trampa,01020027.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113, 2022-01-02 09:17:43,0,Jabalí,497:153|162,
6. Fotos Camaras Trampa,01020028.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113, 2022-01-02 09:17:53,0,Jabalí,497:154|162,
6. Fotos Camaras Trampa,01020029.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113, 2022-01-02 09:17:53,0,Jabalí,497:155|162,
6. Fotos Camaras Trampa,01020030.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113, 2022-01-02 09:17:54,0,Jabalí,497:156|162,
6. Fotos Camaras Trampa,01020031.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113, 2022-01-02 09:18:03,0,Jabalí,497:157|162,
6. Fotos Camaras Trampa,01020032.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113, 2022-01-02 09:18:03,0,Jabalí,497:158|162,
6. Fotos Camaras Trampa,01020033.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113, 2022-01-02 09:18:04,0,Jabalí,497:159|162,
6. Fotos Camaras Trampa,01020034.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113, 2022-01-02 09:18:18,0,Jabalí,497:160|162,
6. Fotos Camaras Trampa,01040151.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E1. Bosque RoRaCo-Camping ok\A2\100EK113, 2022-01-04 01:48:12,0,Zorro,501:1|3,
6. Fotos Camaras Trampa,01040153.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E1. Bosque RoRaCo-Camping ok\A2\100EK113, 2022-01-04 01:48:14,0,Zorro,501:3|3,
6. Fotos Camaras Trampa,01040124.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A5\100EK113, 2022-01-04 08:49:18,0,Zorro,504:4|6,
6. Fotos Camaras Trampa,01050535.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E1. Bosque RoRaCo-Camping ok\A1\100EK113, 2022-01-05 07:51:04,0,Chucao,512:3|6,
6. Fotos Camaras Trampa,01050135.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A5\100EK113, 2022-01-05 16:02:00,0,Hued Hued,515:3|3,
6. Fotos Camaras Trampa,01050065.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113, 2022-01-05 17:39:30,0,Jabalí,517:2|111,
6. Fotos Camaras Trampa,01050066.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113, 2022-01-05 17:39:31,0,Jabalí,517:3|111,
6. Fotos Camaras Trampa,01050067.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113, 2022-01-05 17:39:39,0,Jabalí,517:4|111,
6. Fotos Camaras Trampa,01050068.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113, 2022-01-05 17:39:40,0,Jabalí,517:5|111,
6. Fotos Camaras Trampa,01050069.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113, 2022-01-05 17:39:40,0,Jabalí,517:6|111,
6. Fotos Camaras Trampa,01050070.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113, 2022-01-05 17:39:49,0,Jabalí,517:7|111,
6. Fotos Camaras Trampa,01050071.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113, 2022-01-05 17:39:50,0,Jabalí,517:8|111,
6. Fotos Camaras Trampa,01050072.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113, 2022-01-05 17:39:50,0,Jabalí,517:9|111,
6. Fotos Camaras Trampa,01050057.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A12 OK\100EK113, 2022-01-05 17:39:53,0,Jabalí,517:10|111,
6. Fotos Camaras Trampa,01050058.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A12 OK\100EK113, 2022-01-05 17:39:54,0,Jabalí,517:11|111,
6. Fotos Camaras Trampa,01050059.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A12 OK\100EK113, 2022-01-05 17:39:55,0,Jabalí,517:12|111,
6. Fotos Camaras Trampa,01050073.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113, 2022-01-05 17:39:58,0,Jabalí,517:13|111,
6. Fotos Camaras Trampa,01050074.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113, 2022-01-05 17:39:59,0,Jabalí,517:14|111,
